Full Name,Country Name,State,State Abbr,Total Population,Households SNAP,Estimated Individuals SNAP,Total Citizen Educated in US,Citizen Less than High School  Education,Citizen High School  Graduate,Citizen Some College  Education,Citizen College Degree,Citizen Graduate or Professional Degree,Total Citizen Income,Citizen No Income,Citizen Income 1-9999,Citizen Income 10000-14999,Citizen Income 15000-24999,Citizen Income 25000-34999,Citizen Income 35000-49999,Citizen Income 50000-64999,Citizen Income 65000-74999,Citizen Income over 75000,One Race Population,White Race,Black Race,Native American Race,Asian Race,Pacific Islander Race,Other Race Alone,Hispanic or Latino,Median Age,Male Median Age,Female Median Age,Total Households,Average Household Size,Total Families,Total Confirmed Cases,Total Deaths,Case Rate per 1000,Death Rate 1000,Case Rate Categories,Death Rate Categories,Total Population_iqr,Households SNAP_iqr,Estimated Individuals SNAP_iqr,Total Citizen Educated in US_iqr,Citizen Less than High School  Education_iqr,Citizen High School  Graduate_iqr,Citizen Some College  Education_iqr,Citizen College Degree_iqr,Citizen Graduate or Professional Degree_iqr,Total Citizen Income_iqr,Citizen No Income_iqr,Citizen Income 1-9999_iqr,Citizen Income 10000-14999_iqr,Citizen Income 15000-24999_iqr,Citizen Income 25000-34999_iqr,Citizen Income 35000-49999_iqr,Citizen Income 50000-64999_iqr,Citizen Income 65000-74999_iqr,Citizen Income over 75000_iqr,One Race Population_iqr,White Race_iqr,Black Race_iqr,Native American Race_iqr,Asian Race_iqr,Pacific Islander Race_iqr,Other Race Alone_iqr,Hispanic or Latino_iqr,Median Age_iqr,Male Median Age_iqr,Female Median Age_iqr,Total Households_iqr,Average Household Size_iqr,Total Families_iqr,Total Confirmed Cases_iqr,Total Deaths_iqr,Case Rate per 1000_iqr,Death Rate 1000_iqr,Total Population_iqr_bc,Total Citizen Educated in US_iqr_bc,Citizen Less than High School  Education_iqr_bc,Citizen High School  Graduate_iqr_bc,Citizen Some College  Education_iqr_bc,Citizen College Degree_iqr_bc,Total Citizen Income_iqr_bc,Citizen No Income_iqr_bc,Citizen Income 1-9999_iqr_bc,Citizen Income 10000-14999_iqr_bc,Citizen Income 15000-24999_iqr_bc,Citizen Income 25000-34999_iqr_bc,Citizen Income 35000-49999_iqr_bc,Citizen Income 50000-64999_iqr_bc,Citizen Income over 75000_iqr_bc,One Race Population_iqr_bc,Other Race Alone_iqr_bc,Hispanic or Latino_iqr_bc,Median Age_iqr_bc,Male Median Age_iqr_bc,Female Median Age_iqr_bc,Total Households_iqr_bc,Average Household Size_iqr_bc,Total Population_iqr_bc_zscore,Total Citizen Educated in US_iqr_bc_zscore,Citizen Less than High School  Education_iqr_bc_zscore,Citizen High School  Graduate_iqr_bc_zscore,Citizen Some College  Education_iqr_bc_zscore,Citizen College Degree_iqr_bc_zscore,Total Citizen Income_iqr_bc_zscore,Citizen No Income_iqr_bc_zscore,Citizen Income 1-9999_iqr_bc_zscore,Citizen Income 10000-14999_iqr_bc_zscore,Citizen Income 15000-24999_iqr_bc_zscore,Citizen Income 25000-34999_iqr_bc_zscore,Citizen Income 35000-49999_iqr_bc_zscore,Citizen Income 50000-64999_iqr_bc_zscore,Citizen Income over 75000_iqr_bc_zscore,Hispanic or Latino_iqr_bc_zscore,Median Age_iqr_bc_zscore,Male Median Age_iqr_bc_zscore,Female Median Age_iqr_bc_zscore,Total Households_iqr_bc_zscore,Average Household Size_iqr_bc_zscore
"Clay County, Arkansas",Clay County,Arkansas,AR,16083,1144,2666,10667,2289,4412,2829,725,412,12487,1446,2622,2114,2025,1639,1302,727,210,402,15682,56,42,20,1,80,202,15866,43.2,41.5,44.9,6845,2,3590,50,0,1.492,0.0,1,0,16083.0,1144.0,2666.0,10667.0,2289.0,4412.0,2829.0,725.0,412.0,12487.0,1446.0,2622.0,2114.0,2025.0,1639.0,1302.0,727.0,210.0,402.0,15682.0,56.0,42.0,20.0,1.0,80.0,202.0,15866.0,43.2,41.5,44.9,6845.0,2.0,3590.0,50.0,0.0,1.492,0.0,20.330453596610663,18.376855737395342,20.549344882462798,19.098821083205824,12.928591473162475,8.223983808881327,18.986246777914342,16.149199295637224,15.01353302195222,15.796199564381551,13.992113427138937,12.611435422166963,11.59579353118676,9.560533578253432,7.439516709926769,21.187859791416987,7.067419171014576,22.058991931256728,72.0993346208108,33.84267869732199,160.05860096867934,16.621436913972392,0.4002283303947797,-0.4513203322979018,-0.4730082662915085,-0.11276689296407495,-0.3631042323216966,-0.5603551816542399,-0.8207749700355164,-0.4815187105155157,-0.5145111053972133,-0.3637128827971587,-0.08629607539798827,-0.4506958642845416,-0.41277274572544853,-0.596409484620669,-0.646024798364427,-0.9603808655994183,-0.39385428237559417,0.5714623591114728,0.47563848053541646,0.6618868682414606,-0.38467942111577813,-0.7969481557906208
"Cleburne County, Arkansas",Cleburne County,Arkansas,AR,25970,948,2190,18802,2938,7372,5510,1800,1182,21357,2523,3611,2525,3588,3058,2370,1585,496,1601,25130,72,141,52,7,203,365,25453,46.8,45.7,47.8,11078,2,5162,24,0,2.926,0.154,2,2,25970.0,948.0,2190.0,18802.0,2938.0,7372.0,5510.0,1800.0,1182.0,21357.0,2523.0,3611.0,2525.0,3588.0,3058.0,2370.0,1585.0,496.0,1601.0,25130.0,72.0,141.0,52.0,7.0,203.0,365.0,25453.0,46.8,45.7,47.8,11078.0,2.0,5162.0,24.0,0.0,2.926,0.154,22.21535550116981,20.41344502891325,21.974965466273733,21.4306076254054,14.641156105718762,9.662499436397201,20.962113338010948,18.60068840250458,16.077413319170436,16.4633259632554,15.811119404975408,14.353629199545036,13.117485010618154,11.202869056250739,9.64008339366249,23.18365276358095,8.122199046102676,24.193932237718023,79.35008293641773,37.13860043125032,175.10026999330762,18.198449883764244,0.4002283303947797,-0.07178557349307153,-0.02315295305300744,0.09544722590758702,0.06384920574714847,-0.03884458347364302,-0.16897533618821378,-0.06173242271717209,-0.1184992610876818,-0.11224720631727438,0.06182221267779636,0.0036599375708580395,0.08588431605917814,-0.14062737991338728,-0.07127627317282322,-0.002519093367237504,-0.022965455741987304,1.3223028904198986,1.318383252167442,1.2860174454801845,0.006512826737779299,-0.7969481557906208
"Cleveland County, Arkansas",Cleveland County,Arkansas,AR,8689,445,1126,5735,731,2584,1445,641,334,6824,1129,1128,733,1015,714,893,544,146,522,7452,1059,23,10,1,79,65,8544,40.2,39.6,40.6,3416,3,2151,76,4,2.302,0.0,2,0,8689.0,445.0,1126.0,5735.0,731.0,2584.0,1445.0,641.0,334.0,6824.0,1129.0,1128.0,733.0,1015.0,714.0,893.0,544.0,146.0,522.0,7452.0,1059.0,23.0,10.0,1.0,79.0,65.0,8544.0,40.2,39.6,40.6,3416.0,3.0,2151.0,76.0,4.0,2.302,0.0,18.084440774019885,16.31726085677995,14.94733886496925,16.88165740161072,11.329403339023195,8.03565399162329,16.9256715113432,15.142397557570826,12.44182726955842,12.212840072655418,11.989445200212112,10.50397178089263,10.694582090539084,8.98355647668846,7.83943358537665,18.30496337140439,5.217253243971993,19.48565847009915,66.14105731007169,32.34473666933072,138.51732467760502,14.512927471082929,0.4856719448739987,-0.9035666443381675,-0.9279452062147748,-0.9309486448914558,-0.769070061305963,-1.0473403409783673,-0.9061082841707937,-0.9193019390755911,-0.677149157521868,-0.9715780048638673,-0.8818890460412521,-0.9509272759360498,-1.0159786811509273,-0.8663433396476854,-0.8479425810808875,-0.7863052104987598,-0.8409022045386746,-0.045538246474132314,0.09262489155892226,-0.2319347671098936,-0.9077141484035632,1.2053636253116902
"Columbia County, Arkansas",Columbia County,Arkansas,AR,24552,1933,4601,14863,2253,6009,3411,1997,1193,19833,2869,4722,2277,2872,2111,2021,1211,597,1153,14696,9059,71,177,4,289,256,24019,37.0,35.1,38.6,9759,2,5594,20,0,1.181,0.081,1,2,24552.0,1933.0,4601.0,14863.0,2253.0,6009.0,3411.0,1997.0,1193.0,19833.0,2869.0,4722.0,2277.0,2872.0,2111.0,2021.0,1211.0,597.0,1153.0,14696.0,9059.0,71.0,177.0,4.0,289.0,256.0,24019.0,37.0,35.1,38.6,9759.0,2.0,5594.0,20.0,0.0,1.181,0.081,21.987988974703384,19.549971479462155,20.461443204135946,20.47687794435665,13.396143048577217,9.83227832011559,20.681015322401077,19.205729416938645,17.00917797582406,16.072655297606918,15.08514808954055,13.300991926375252,12.701636538441317,10.620245130920202,9.098064806327265,20.923604799750198,7.482080086641965,23.923666307905314,59.875297428393296,28.77807627233295,128.8211019191669,17.773521360210026,0.4002283303947797,-0.11756700093712195,-0.21388270189302666,-0.12560507074293398,-0.11078005767074395,-0.4179762622607796,-0.09204755582496012,-0.1214536077725936,-0.02076135666961085,0.10799075684277762,-0.024916177970454003,-0.1776749690580623,-0.21540536628246448,-0.26518370059337804,-0.2751702073362662,-0.23844872389601296,-0.06991693878060384,-0.6943797554924486,-0.8193459149123709,-0.6342643953812346,-0.09889451453995811,-0.7969481557906208
"Conway County, Arkansas",Conway County,Arkansas,AR,21273,1455,3608,14496,2142,6342,3715,1500,797,16965,2119,3297,2159,2771,2253,1679,1171,374,1142,17917,2385,152,83,4,311,421,20516,40.5,39.1,41.7,8463,2,5145,29,2,1.175,0.141,1,2,21273.0,1455.0,3608.0,14496.0,2142.0,6342.0,3715.0,1500.0,797.0,16965.0,2119.0,3297.0,2159.0,2771.0,2253.0,1679.0,1171.0,374.0,1142.0,17917.0,2385.0,152.0,83.0,4.0,311.0,421.0,20516.0,40.5,39.1,41.7,8463.0,2.0,5145.0,29.0,2.0,1.175,0.141,21.415420497145494,19.459726781122466,20.183346055991723,20.725201458821843,13.612839083707819,9.367221392127341,20.097041403386527,17.803171815482266,15.76981355032593,15.874240218680079,14.970576995927864,13.482161900959067,12.227955179534876,10.548701712714339,9.082421482297752,21.73793760564039,8.386457535752697,23.200894479916215,66.73330804761508,31.949782516990695,143.93893929383657,17.304250597677576,0.4002283303947797,-0.23285662874404417,-0.2338165477640598,-0.1662215947459646,-0.06531166837545244,-0.3519879329703175,-0.30276750184622553,-0.24552283824845264,-0.24732953555613715,-0.18495349118766155,-0.06896915184268479,-0.2062928195445996,-0.1635502349057923,-0.4070623203012681,-0.3002074026303286,-0.24525794362530312,-0.1954792293961349,0.01579140380316688,-0.00836219909089309,-0.006973331350731013,-0.2153013469271716,-0.7969481557906208
"Craighead County, Arkansas",Craighead County,Arkansas,AR,96443,5825,14504,66594,7791,22137,18997,11235,6434,82618,9371,15802,8517,13294,10431,10171,6309,2116,6607,78323,12640,342,1075,29,2339,1695,92166,33.2,31.7,34.6,37291,2,24141,25,3,3.8569999999999998,0.052000000000000005,2,1,96443.0,5825.0,14504.0,66594.0,7791.0,22137.0,18997.0,11235.0,6434.0,82618.0,9371.0,15802.0,8517.0,13294.0,10431.0,10171.0,6309.0,2116.0,6607.0,78323.0,12640.0,342.0,1075.0,29.0,2339.0,1695.0,92166.0,33.2,31.7,34.6,37291.0,2.0,24141.0,25.0,3.0,3.8569999999999998,0.052000000000000005,28.061985891878436,25.554569307676545,28.366268494633726,27.188752768109566,18.187119464023183,12.831088909424029,26.623237974223905,25.557803865020155,21.70054899264639,21.614957953755027,20.596999232643853,18.233819015308573,17.329113258278525,14.471554251706488,12.1279955182581,28.59850434534947,11.17996912693289,30.84773363670017,52.563890466290246,26.063885282388068,110.0750697090857,22.644318831647478,0.4002283303947797,1.1054637304581507,1.1124525823651708,1.028907042357771,1.118173785242275,1.040973040317579,1.2667306226672885,1.1410120053698107,1.0053483292064338,1.2168737669408343,1.2056098255159766,1.199088810910914,1.1964864074104595,1.12085355292365,1.0726264315868081,1.080418285643486,1.1329547290298294,-1.451501703336262,-1.5133460916885781,-1.4121017407620493,1.1093505970665332,-0.7969481557906208
"Crawford County, Arkansas",Crawford County,Arkansas,AR,61948,3241,8491,41681,5894,16347,13392,4184,1864,49393,6848,8199,5916,8449,6070,6468,3740,957,2746,55194,725,1392,893,23,1948,1773,58188,37.6,36.7,38.4,23447,3,16350,372,5,1.2109999999999999,0.0,1,0,61948.0,3241.0,8491.0,41681.0,5894.0,16347.0,13392.0,4184.0,1864.0,49393.0,6848.0,8199.0,5916.0,8449.0,6070.0,6468.0,3740.0,957.0,2746.0,55194.0,725.0,1123.375,893.0,23.0,1948.0,1773.0,58188.0,37.6,36.7,38.4,23447.0,3.0,16350.0,372.0,5.0,1.2109999999999999,0.0,25.97001267756099,23.54759679778895,26.39444352803722,25.48880569091749,17.134311256525404,11.075118255545057,24.348579009339236,23.728414563050997,19.047436670048633,19.957166917652362,18.83591590123597,16.443335597185474,15.937434050232891,13.177260295606038,10.558234199559603,26.834831183859144,11.277067082127932,28.318654028114103,61.042795562474204,30.04940543537307,127.86310553540179,20.86094935673315,0.4856719448739987,0.6842340911853115,0.6691392197462236,0.7409189179919375,0.8069110534239524,0.7203716290633597,0.471090306113069,0.6577452392024276,0.7098300544551801,0.5897668577108784,0.8375398905390211,0.7592010706145809,0.6840077083996978,0.7040131571573411,0.6196778395365059,0.3971332164732553,0.6935947311635505,-0.5734812107990618,-0.494275694298121,-0.6740149599637246,0.6669697625339963,1.2053636253116902
"Crittenden County, Arkansas",Crittenden County,Arkansas,AR,50902,3999,10557,31104,5790,11109,8943,3440,1822,37904,6185,6854,3467,6534,4006,4360,3233,977,2288,23446,26051,135,301,8,404,557,49888,34.2,32.8,35.4,19026,3,14809,75,0,11.040999999999999,0.196,3,2,50902.0,3999.0,10557.0,31104.0,5790.0,11109.0,8943.0,3440.0,1822.0,37904.0,6185.0,6854.0,3467.0,6534.0,4006.0,4360.0,3233.0,977.0,2288.0,23446.0,13646.5,135.0,301.0,8.0,404.0,557.0,49888.0,34.2,32.8,35.4,19026.0,3.0,14809.0,75.0,0.0,11.0055,0.196,25.082008383245288,22.3562332259583,26.272730219228478,23.44966103582915,15.969448552366186,10.740260455750805,23.237750440807456,23.158307200869224,18.367024677021398,17.705360305938036,17.887992802978804,15.153997525010645,14.78736710821874,12.829359545251778,10.243850023840238,22.881406801465154,8.91615563844673,27.51111571203392,54.47372271414918,26.94396085934647,113.75347627693982,20.092587488042085,0.4856719448739987,0.5054298282973761,0.40598295401364165,0.7231424986301873,0.43354076182409584,0.36564735524861663,0.3193643275265778,0.4217421555015199,0.6177353079112945,0.42894024727453056,0.3375840486357707,0.5224264999679474,0.3149686594338885,0.35954127276370157,0.49792717053007834,0.2602882001681418,0.5533065284413412,-1.2537318460367353,-1.2883167520996364,-1.2594720019508507,0.47637069179972646,1.2053636253116902
"Cross County, Arkansas",Cross County,Arkansas,AR,17870,1145,2885,11552,2267,5037,2659,905,684,13778,1935,2447,1511,2577,1925,1182,958,351,892,13495,3972,47,83,3,83,187,17604,39.7,38.5,40.9,7002,3,4494,562,10,4.533,0.055999999999999994,2,1,17870.0,1145.0,2885.0,11552.0,2267.0,5037.0,2659.0,905.0,684.0,13778.0,1935.0,2447.0,1511.0,2577.0,1925.0,1182.0,958.0,351.0,892.0,13495.0,3972.0,47.0,83.0,3.0,83.0,187.0,17604.0,39.7,38.5,40.9,7002.0,3.0,4494.0,562.0,10.0,4.533,0.055999999999999994,20.734279162779853,18.65399161399629,20.495756202681637,19.680682004039408,12.775893500312291,8.566973674005888,19.337876610019357,17.39870987739853,14.790524631388424,14.589190750455154,14.740128440152867,13.046981535601768,11.360635050198516,10.12637846099645,8.68281039764274,20.58044591786954,6.9345412174926935,22.515433146193516,65.15578062532843,31.475408832221948,139.9897720010826,16.693511889874042,0.4856719448739987,-0.3700079634767275,-0.41179266081956467,-0.12059360356915258,-0.25656466871590405,-0.6068548054630054,-0.6653643062754121,-0.40681256138604105,-0.3126660355654002,-0.41642459852349367,-0.3542813919930938,-0.2638548284776898,-0.2881091474407776,-0.6668449367825223,-0.4480028252652749,-0.4192004942329825,-0.31455981867430083,-0.1475671181515661,-0.12965632404640198,-0.17083786380408592,-0.3668005752362298,1.2053636253116902
"Dallas County, Arkansas",Dallas County,Arkansas,AR,8116,571,1342,5331,899,2258,1422,569,183,6235,753,1102,951,1278,916,666,242,209,118,4476,3400,32,11,1,94,102,7928,42.7,40.4,44.9,3280,2,1913,81,1,0.493,0.0,1,0,8116.0,571.0,1342.0,5331.0,899.0,2258.0,1422.0,569.0,183.0,6235.0,753.0,1102.0,951.0,1278.0,916.0,666.0,242.0,209.0,118.0,4476.0,3400.0,32.0,11.0,1.0,94.0,102.0,7928.0,42.7,40.4,44.9,3280.0,2.0,1913.0,81.0,1.0,0.493,0.0,17.847120566192736,16.085876841711567,15.86035553895906,16.354746322891508,11.292686073185,7.854863042921908,16.631952355227742,13.596503683610258,12.375235163112782,13.034544891898065,12.6351447207164,11.11153323667264,10.022325673780495,7.463348504921889,5.6568932634467,16.502788412960008,5.926680015297382,19.19065499208322,71.10084714505861,32.97599923664215,160.05860096867934,14.395509508493715,0.4002283303947797,-0.9513522970659448,-0.9790548378967667,-0.797601129817182,-0.8655482305313161,-1.0585214916963117,-0.9880256939732583,-0.9817045712629295,-0.9268717781196902,-0.9873181488813461,-0.6994505885985602,-0.7896428563294045,-0.8420802237423611,-1.0676998226633476,-1.3799516020531475,-1.7363204752863846,-0.8921511755206857,0.4680654634855592,0.25403443677122595,0.6618868682414606,-0.9368407298607353,-0.7969481557906208
"Desha County, Arkansas",Desha County,Arkansas,AR,13008,1562,3796,7981,1806,3276,1891,722,286,9537,1352,2237,1161,1762,1108,1077,359,152,329,6230,6216,35,43,2,364,118,12430,38.7,37.5,39.8,5321,2,3377,4,0,1.922,0.0,1,0,13008.0,1562.0,3796.0,7981.0,1806.0,3276.0,1891.0,722.0,286.0,9537.0,1352.0,2237.0,1161.0,1762.0,1108.0,1077.0,359.0,152.0,329.0,6230.0,6216.0,35.0,43.0,2.0,364.0,118.0,12430.0,38.7,37.5,39.8,5321.0,2.0,3377.0,4.0,0.0,1.922,0.0,19.534742561636136,17.392774810241885,19.266843558919092,17.83948003052832,11.955072431201271,8.217617658113774,18.046481424005226,15.870884809357866,14.504257867476808,13.689429837199405,13.572277146017298,11.589373367188575,11.137051990214408,8.187106185549002,7.137600661890048,17.656438467358143,6.163242655372013,21.01523740171868,63.192090879232495,30.68372650804175,134.61364137700613,15.835169879347708,0.4002283303947797,-0.6115408695083158,-0.6903785704467976,-0.30007821974048937,-0.5936913733018928,-0.8568114369463755,-0.8236595092507581,-0.6811782509349439,-0.5594698338291696,-0.48408847539852196,-0.5540502009832879,-0.5555636066016373,-0.7053110775200292,-0.7338132802568051,-1.126666773764727,-1.0917987603513508,-0.5751787398240241,-0.35091410912489185,-0.33208411006702127,-0.39391201230593725,-0.57972002926536,-0.7969481557906208
"Drew County, Arkansas",Drew County,Arkansas,AR,18509,1312,3162,11647,1956,4440,3101,1399,751,15253,2408,3744,1767,2065,1550,1533,1097,211,878,12739,5144,43,95,5,270,213,18055,36.9,34.9,38.5,7360,2,4361,25,0,1.567,0.054000000000000006,1,1,18509.0,1312.0,3162.0,11647.0,1956.0,4440.0,3101.0,1399.0,751.0,15253.0,2408.0,3744.0,1767.0,2065.0,1550.0,1533.0,1097.0,211.0,878.0,12739.0,5144.0,43.0,95.0,5.0,270.0,213.0,18055.0,36.9,34.9,38.5,7360.0,2.0,4361.0,25.0,0.0,1.567,0.054000000000000006,20.87025022661421,18.682636844722495,19.69110162330689,19.126300420199684,13.156774395730643,9.255250195321464,19.706283406717077,18.384798952687685,16.20088050415022,15.143133975118124,14.05183180559257,12.462414285268219,11.999499116603028,10.410388999112559,8.65745692329373,20.350803463293516,7.159349222317993,22.62760827140423,59.68105124634459,28.618901698732063,128.34183678942742,16.852747618416323,0.4002283303947797,-0.3426294856938855,-0.40546531278979975,-0.23811466502345327,-0.35807272656718026,-0.49086886260916235,-0.3535022896257274,-0.3285420320351858,-0.15337389257164896,-0.0830636982899233,-0.2312925217178914,-0.4357792603489805,-0.4554261194400341,-0.4754902418633481,-0.3486110504981863,-0.4302363442491064,-0.2950723883040155,-0.7144946319418426,-0.8600457708276451,-0.6541507538421821,-0.3273007209038486,-0.7969481557906208
"Faulkner County, Arkansas",Faulkner County,Arkansas,AR,113237,4978,12744,73744,6469,22489,22895,13732,8159,97501,13929,17652,9563,14035,11196,11880,7731,3402,8113,95420,11568,658,1277,48,1997,2269,108802,31.5,30.8,32.3,42614,3,27742,29,1,1.81,0.026000000000000002,1,1,113237.0,4978.0,12744.0,73744.0,6469.0,22489.0,22895.0,13732.0,8159.0,97501.0,13929.0,17652.0,9563.0,14035.0,11196.0,11880.0,7731.0,3402.0,8113.0,95420.0,11568.0,658.0,1277.0,48.0,1997.0,2269.0,108802.0,31.5,30.8,32.3,42614.0,3.0,27742.0,29.0,1.0,1.81,0.026000000000000002,28.852774117036546,26.008314819561487,27.038741587526637,27.279693487843954,18.766536118039138,13.201882515650455,27.389736322084705,28.036427353444285,22.174462570416807,22.16392565437248,20.815682553560706,18.47755301742506,17.825008447752353,14.994506229318695,12.509152834665615,29.6339157391542,11.817503845597306,31.80456609258183,49.341538296593825,25.342366140264314,99.70366575141854,23.17749968933104,0.4856719448739987,1.264693034420937,1.2126788922204241,0.8350196585892001,1.1348251605926216,1.2174171406378211,1.4347393200692489,1.3038597920322443,1.4057434426295807,1.3288910669497247,1.3274940084258673,1.253712070448388,1.2662488430996326,1.2693857332162375,1.2556376871465822,1.2463282875042663,1.2991787989829229,-1.7851876223399465,-1.6978336292407792,-1.8424469589872425,1.2416109032435014,1.2053636253116902
"Franklin County, Arkansas",Franklin County,Arkansas,AR,18125,1102,2766,12127,2317,4854,3585,1060,311,14431,1832,3026,1906,2444,1528,1787,881,264,763,17221,130,189,162,24,92,307,17754,39.8,38.4,41.3,7037,3,4431,205,3,0.49700000000000005,0.0,1,0,18125.0,1102.0,2766.0,12127.0,2317.0,4854.0,3585.0,1060.0,311.0,14431.0,1832.0,3026.0,1906.0,2444.0,1528.0,1787.0,881.0,264.0,763.0,17221.0,130.0,189.0,162.0,24.0,92.0,307.0,17754.0,39.8,38.4,41.3,7037.0,3.0,4431.0,205.0,3.0,0.49700000000000005,0.0,20.78903476099164,18.824348396978976,20.616971898610792,19.516785772669646,13.522170854930835,8.814523757647908,19.504988735876594,17.158610035992734,15.483605590963663,15.416506583962947,14.573425687459217,12.424436230205082,12.386012274836252,9.952780335682897,8.433677954452119,21.573243793379973,7.806991650780355,22.553009660127515,65.35265431348262,31.396300583171872,141.96025240793003,16.70938785326162,0.4856719448739987,-0.3589826402435879,-0.37416312781054956,-0.1028898613477569,-0.28657430218940294,-0.3795982440362889,-0.553197951742738,-0.3713084537826059,-0.3514515968584043,-0.2526034686363908,-0.17059715289834157,-0.3054942534133429,-0.46629633697609923,-0.3597205322094403,-0.5087548870922896,-0.5276427629080639,-0.3080319035284846,-0.12718015418866602,-0.14988376530923075,-0.0890758550968325,-0.36286239975930423,1.2053636253116902
"Fulton County, Arkansas",Fulton County,Arkansas,AR,12245,930,2158,8828,1371,3478,2907,687,385,10091,889,2377,1570,1851,1295,1014,380,209,506,11857,40,79,28,1,35,205,12148,47.0,45.8,48.0,5196,2,2598,9,0,0.735,0.0,1,0,12245.0,930.0,2158.0,8828.0,1371.0,3478.0,2907.0,687.0,385.0,10091.0,889.0,2377.0,1570.0,1851.0,1295.0,1014.0,380.0,209.0,506.0,11857.0,40.0,79.0,28.0,1.0,35.0,205.0,12148.0,47.0,45.8,48.0,5196.0,2.0,2598.0,9.0,0.0,0.735,0.0,19.312306788037684,17.730617568168842,17.857899545230843,18.08734979140814,12.995947519752653,8.141460816972613,18.24056460574127,14.215398957089498,14.697506662624129,14.723394726839823,13.720006490786975,11.990108451400237,10.993563818354653,8.293968460339903,7.791390624941141,20.067684075447954,7.092927847688527,20.919076947202832,79.75599443462774,37.21683049387133,176.15241463425835,15.762284902613207,0.4002283303947797,-0.6563294643301771,-0.6157536274965593,-0.5058566994292386,-0.5483060669345643,-0.539843901974307,-0.85816660825009,-0.6399439590903157,-0.826895866336768,-0.43841093147961613,-0.3244848447891224,-0.518663406317395,-0.59061121907619,-0.7767913358316952,-1.089269460208799,-0.8072173308022059,-0.5918840491181523,1.36433645602087,1.3383861471329495,1.329674545036092,-0.5977998031351254,-0.7969481557906208
"Garland County, Arkansas",Garland County,Arkansas,AR,96024,5673,12991,70624,8331,21798,26270,9096,5129,81546,9265,14629,9682,15044,9522,9235,6231,2115,5823,82964,7615,587,695,45,1904,2214,91402,44.4,42.7,45.9,40994,2,20093,9,0,1.77,0.01,1,1,96024.0,5673.0,12991.0,70624.0,8331.0,21798.0,26270.0,9096.0,5129.0,81546.0,9265.0,14629.0,9682.0,15044.0,9522.0,9235.0,6231.0,2115.0,5823.0,82964.0,7615.0,587.0,695.0,45.0,1904.0,2214.0,91402.0,44.4,42.7,45.9,40994.0,2.0,20093.0,9.0,0.0,1.77,0.01,28.04078073843978,25.81522435342389,28.8582721983076,27.1000357805474,19.201383889527932,12.446085823799043,26.56352199148912,25.489469584942903,21.374992236123514,22.223178815180695,21.098127175634282,17.923187807531903,17.025686437522165,14.439914629901576,11.89621419226754,28.897306121707445,11.763123155295396,30.800369609929444,74.50434926581642,34.786467360426904,165.19967535947634,23.02166891585252,0.4002283303947797,1.10119396300962,1.1700277929096954,1.100764953786213,1.1019295784209049,1.3498370897104102,1.092283529121426,1.128324938732457,0.9943096571572085,1.1399230515025636,1.3406496514296626,1.3242617851308112,1.1075764093494864,1.0299701400516466,1.061553891162748,0.9795286042152698,1.1247264950785232,0.820510098083972,0.7169588229360409,0.8752077252488597,1.2029556786324653,-0.7969481557906208
"Grant County, Arkansas",Grant County,Arkansas,AR,17853,672,1714,12460,1236,5291,3566,1577,790,14665,2010,2538,1429,2167,1738,1996,1146,476,1165,16940,390,77,48,2,207,189,17461,39.5,38.5,40.5,6933,3,4315,170,1,1.344,0.0,1,0,17853.0,672.0,1714.0,12460.0,1236.0,5291.0,3566.0,1577.0,790.0,14665.0,2010.0,2538.0,1429.0,2167.0,1738.0,1996.0,1146.0,476.0,1165.0,16940.0,390.0,77.0,48.0,2.0,207.0,189.0,17461.0,39.5,38.5,40.5,6933.0,3.0,4315.0,170.0,1.0,1.344,0.0,20.730604891586207,18.919832801889488,17.349791543335506,19.90020953816663,13.508676137440442,9.44794573873832,19.563281696874782,17.567154598231014,14.908122250353461,14.395262350162485,14.199760225639409,12.769174019259601,12.669489573040597,10.502870394635588,9.114972656531997,21.505135752278104,6.952799127022704,22.479356588981368,64.76230702848433,31.475408832221948,138.0275437979276,16.66201046419849,0.4856719448739987,-0.37074779700752863,-0.3530719008953794,-0.5800666688332079,-0.21636886444731088,-0.3837076586866357,-0.26619084007268656,-0.3589237177906135,-0.28545559258435177,-0.3886284593499516,-0.39733821407225933,-0.3988293345507564,-0.3676242287363566,-0.27481246683695815,-0.316246441441979,-0.23108908172682108,-0.3208271564227609,-0.18831269524936026,-0.12965632404640198,-0.25225746020020484,-0.37461478713978613,1.2053636253116902
